sub	session	blocknum	trial	letterset	load	letter	resp	acc	RT	stim
27	2	5	25	W  M  D  K  B	H	w	1	Correct	445	S
27	2	6	1	N  F  T  A  Q	H	y	2	Correct	695	S
27	2	6	2	N  F  T  A  Q	H	d	2	Correct	491	S
27	2	6	3	N  F  T  A  Q	H	r	2	Correct	472	S
27	2	6	4	N  F  T  A  Q	H	q	1	Correct	588	S
27	2	6	5	N  F  T  A  Q	H	d	2	Correct	625	S
27	2	6	6	N  F  T  A  Q	H	b	2	Correct	508	S
27	2	6	7	N  F  T  A  Q	H	t	1	Correct	416	S
27	2	6	8	N  F  T  A  Q	H	f	1	Correct	381	S
27	2	6	9	N  F  T  A  Q	H	u	2	Correct	522	S
27	2	6	10	N  F  T  A  Q	H	b	2	Correct	430	S
27	2	6	11	N  F  T  A  Q	H	e	2	Correct	507	S
27	2	6	12	N  F  T  A  Q	H	n	1	Correct	568	S
27	2	6	13	N  F  T  A  Q	H	w	2	Correct	716	S
27	2	6	14	N  F  T  A  Q	H	n	1	Correct	641	S
27	2	6	15	N  F  T  A  Q	H	n	1	Correct	414	S
27	2	6	16	N  F  T  A  Q	H	h	2	Correct	546	S
27	2	6	17	N  F  T  A  Q	H	m	2	Correct	551	S
27	2	6	18	N  F  T  A  Q	H	w	2	Correct	603	S
27	2	6	19	N  F  T  A  Q	H	u	2	Correct	736	S
27	2	6	20	N  F  T  A  Q	H	q	1	Correct	541	S
27	2	6	21	N  F  T  A  Q	H	t	1	Correct	489	S
27	2	6	22	N  F  T  A  Q	H	k	2	Correct	461	S
27	2	6	23	N  F  T  A  Q	H	y	2	Correct	473	S
27	2	6	24	N  F  T  A  Q	H	w	2	Correct	566	S
27	2	6	25	N  F  T  A  Q	H	h	2	Correct	435	S
29	1	1	1	R  H  U	M	u	1	Correct	757	A
29	1	1	2	R  H  U	M	h	1	Correct	706	A
29	1	1	3	R  H  U	M	q	2	Correct	574	A
29	1	1	4	R  H  U	M	m	2	Correct	579	A
29	1	1	5	R  H  U	M	h	1	Correct	720	A
29	1	1	6	R  H  U	M	b	2	Correct	708	A
29	1	1	7	R  H  U	M	t	2	Correct	728	A
29	1	1	8	R  H  U	M	r	1	Correct	581	A
29	1	1	9	R  H  U	M	r	1	Correct	602	A
29	1	1	10	R  H  U	M	h	1	Correct	654	A
29	1	1	11	R  H  U	M	m	2	Correct	491	A
29	1	1	12	R  H  U	M	h	1	Correct	647	A
29	1	1	13	R  H  U	M	h	1	Correct	563	A
29	1	1	14	R  H  U	M	w	2	Correct	680	A
29	1	1	15	R  H  U	M	y	2	Correct	797	A
29	1	1	16	R  H  U	M	m	2	Correct	697	A
29	1	1	17	R  H  U	M	y	2	Correct	726	A
29	1	1	18	R  H  U	M	q	2	Correct	651	A
29	1	1	19	R  H  U	M	n	1	Incorrect	687	A
29	1	1	20	R  H  U	M	g	0	Miss	0	A
29	1	1	21	R  H  U	M	a	0	Miss	0	A
29	1	1	22	R  H  U	M	r	1	Correct	693	A
29	1	1	23	R  H  U	M	y	2	Correct	737	A
29	1	1	24	R  H  U	M	d	2	Correct	693	A
29	1	1	25	R  H  U	M	e	2	Correct	562	A
29	1	2	1	W  N  H  M  D	H	u	2	Correct	917	A
29	1	2	2	W  N  H  M  D	H	y	2	Correct	594	A
29	1	2	3	W  N  H  M  D	H	b	2	Correct	510	A
29	1	2	4	W  N  H  M  D	H	r	2	Correct	627	A
29	1	2	5	W  N  H  M  D	H	t	2	Correct	664	A
29	1	2	6	W  N  H  M  D	H	g	2	Correct	604	A
29	1	2	7	W  N  H  M  D	H	b	0	Miss	0	A
29	1	2	8	W  N  H  M  D	H	d	1	Correct	789	A
29	1	2	9	W  N  H  M  D	H	j	2	Correct	658	A
29	1	2	10	W  N  H  M  D	H	w	2	Incorrect	838	A
29	1	2	11	W  N  H  M  D	H	d	1	Correct	947	A
29	1	2	12	W  N  H  M  D	H	m	1	Correct	920	A
29	1	2	13	W  N  H  M  D	H	t	2	Correct	612	A
29	1	2	14	W  N  H  M  D	H	t	2	Correct	769	A
29	1	2	15	W  N  H  M  D	H	t	2	Correct	717	A
29	1	2	16	W  N  H  M  D	H	m	1	Correct	714	A
29	1	2	17	W  N  H  M  D	H	h	1	Correct	630	A
29	1	2	18	W  N  H  M  D	H	w	1	Correct	834	A
29	1	2	19	W  N  H  M  D	H	h	1	Correct	823	A
29	1	2	20	W  N  H  M  D	H	g	2	Correct	955	A
29	1	2	21	W  N  H  M  D	H	g	2	Correct	888	A
29	1	2	22	W  N  H  M  D	H	f	2	Correct	844	A
29	1	2	23	W  N  H  M  D	H	m	1	Correct	680	A
29	1	2	24	W  N  H  M  D	H	h	1	Correct	797	A
29	1	2	25	W  N  H  M  D	H	w	1	Correct	745	A
29	1	3	1	F	L	g	2	Correct	573	A
29	1	3	2	F	L	f	1	Correct	513	A
29	1	3	3	F	L	a	2	Correct	558	A
29	1	3	4	F	L	m	2	Correct	738	A
29	1	3	5	F	L	f	1	Correct	503	A
29	1	3	6	F	L	f	1	Correct	491	A
29	1	3	7	F	L	b	2	Correct	719	A
29	1	3	8	F	L	f	1	Correct	516	A
29	1	3	9	F	L	f	1	Correct	512	A
29	1	3	10	F	L	y	2	Correct	556	A
29	1	3	11	F	L	r	2	Correct	577	A
29	1	3	12	F	L	e	2	Correct	430	A
29	1	3	13	F	L	u	2	Correct	490	A
29	1	3	14	F	L	r	2	Correct	487	A
29	1	3	15	F	L	f	1	Correct	571	A
29	1	3	16	F	L	b	2	Correct	576	A
29	1	3	17	F	L	m	2	Correct	420	A
29	1	3	18	F	L	d	2	Correct	480	A
29	1	3	19	F	L	f	1	Correct	413	A
29	1	3	20	F	L	n	2	Correct	521	A
29	1	3	21	F	L	f	1	Correct	597	A
29	1	3	22	F	L	f	1	Correct	498	A
29	1	3	23	F	L	f	1	Correct	447	A
29	1	3	24	F	L	f	1	Correct	467	A
29	1	3	25	F	L	u	2	Correct	463	A
29	1	4	1	F  Q  Y	M	k	2	Correct	753	A
29	1	4	2	F  Q  Y	M	n	2	Correct	614	A
29	1	4	3	F  Q  Y	M	q	1	Correct	610	A
29	1	4	4	F  Q  Y	M	n	2	Correct	647	A
29	1	4	5	F  Q  Y	M	m	2	Correct	620	A
29	1	4	6	F  Q  Y	M	y	1	Correct	488	A
29	1	4	7	F  Q  Y	M	y	1	Correct	492	A
29	1	4	8	F  Q  Y	M	f	1	Correct	457	A
29	1	4	9	F  Q  Y	M	a	2	Correct	494	A
29	1	4	10	F  Q  Y	M	f	1	Correct	642	A
29	1	4	11	F  Q  Y	M	q	1	Correct	623	A
29	1	4	12	F  Q  Y	M	y	1	Correct	580	A
29	1	4	13	F  Q  Y	M	t	2	Correct	488	A
29	1	4	14	F  Q  Y	M	t	2	Correct	611	A
29	1	4	15	F  Q  Y	M	e	2	Correct	560	A
29	1	4	16	F  Q  Y	M	u	2	Correct	965	A
29	1	4	17	F  Q  Y	M	f	1	Correct	513	A
29	1	4	18	F  Q  Y	M	r	2	Correct	622	A
29	1	4	19	F  Q  Y	M	e	2	Correct	515	A
29	1	4	20	F  Q  Y	M	q	1	Correct	535	A
29	1	4	21	F  Q  Y	M	a	2	Correct	507	A
29	1	4	22	F  Q  Y	M	b	2	Correct	536	A
29	1	4	23	F  Q  Y	M	f	1	Correct	541	A
29	1	4	24	F  Q  Y	M	q	1	Correct	601	A
29	1	4	25	F  Q  Y	M	g	2	Correct	725	A
29	1	5	1	M	L	a	2	Correct	535	A
29	1	5	2	M	L	m	1	Correct	547	A
29	1	5	3	M	L	d	2	Correct	591	A
29	1	5	4	M	L	m	1	Correct	516	A
29	1	5	5	M	L	b	2	Correct	560	A
29	1	5	6	M	L	m	1	Correct	781	A
29	1	5	7	M	L	y	2	Correct	754	A
29	1	5	8	M	L	m	1	Correct	694	A
29	1	5	9	M	L	m	1	Correct	643	A
29	1	5	10	M	L	n	2	Correct	519	A
29	1	5	11	M	L	a	2	Correct	524	A
29	1	5	12	M	L	m	1	Correct	576	A
29	1	5	13	M	L	w	2	Correct	653	A
29	1	5	14	M	L	e	2	Correct	513	A
29	1	5	15	M	L	u	2	Correct	478	A
29	1	5	16	M	L	j	2	Correct	491	A
29	1	5	17	M	L	m	1	Correct	431	A
29	1	5	18	M	L	d	2	Correct	563	A
29	1	5	19	M	L	k	2	Correct	432	A
29	1	5	20	M	L	m	1	Correct	493	A
29	1	5	21	M	L	n	2	Correct	505	A
29	1	5	22	M	L	e	2	Correct	493	A
29	1	5	23	M	L	f	2	Correct	554	A
29	1	5	24	M	L	m	1	Correct	407	A
29	1	5	25	M	L	w	2	Correct	466	A
29	1	6	1	E  G  U  W  J	H	a	2	Correct	710	A
29	1	6	2	E  G  U  W  J	H	a	2	Correct	874	A
29	1	6	3	E  G  U  W  J	H	h	2	Correct	862	A
29	1	6	4	E  G  U  W  J	H	r	2	Correct	763	A
29	1	6	5	E  G  U  W  J	H	u	1	Correct	711	A
29	1	6	6	E  G  U  W  J	H	b	2	Correct	628	A
29	1	6	7	E  G  U  W  J	H	w	1	Correct	952	A
29	1	6	8	E  G  U  W  J	H	q	2	Correct	845	A
29	1	6	9	E  G  U  W  J	H	h	0	Miss	0	A
29	1	6	10	E  G  U  W  J	H	n	2	Correct	966	A
29	1	6	11	E  G  U  W  J	H	t	2	Correct	666	A
29	1	6	12	E  G  U  W  J	H	g	1	Correct	662	A
29	1	6	13	E  G  U  W  J	H	d	2	Correct	619	A
29	1	6	14	E  G  U  W  J	H	w	1	Correct	599	A
29	1	6	15	E  G  U  W  J	H	e	1	Correct	604	A
29	1	6	16	E  G  U  W  J	H	u	1	Correct	769	A
29	1	6	17	E  G  U  W  J	H	u	1	Correct	485	A
29	1	6	18	E  G  U  W  J	H	w	1	Correct	689	A
29	1	6	19	E  G  U  W  J	H	e	1	Correct	742	A
29	1	6	20	E  G  U  W  J	H	u	1	Correct	539	A
29	1	6	21	E  G  U  W  J	H	y	2	Correct	607	A
29	1	6	22	E  G  U  W  J	H	h	2	Correct	724	A
29	1	6	23	E  G  U  W  J	H	d	2	Correct	769	A
29	1	6	24	E  G  U  W  J	H	g	1	Correct	445	A
29	1	6	25	E  G  U  W  J	H	w	1	Correct	490	A
29	2	1	1	E  W  Y  R  U	H	e	1	Correct	796	S
29	2	1	2	E  W  Y  R  U	H	d	2	Correct	792	S
29	2	1	3	E  W  Y  R  U	H	y	1	Correct	820	S
29	2	1	4	E  W  Y  R  U	H	u	1	Correct	752	S
29	2	1	5	E  W  Y  R  U	H	q	2	Correct	876	S
29	2	1	6	E  W  Y  R  U	H	a	2	Correct	777	S
29	2	1	7	E  W  Y  R  U	H	e	1	Correct	621	S
29	2	1	8	E  W  Y  R  U	H	f	2	Correct	642	S
29	2	1	9	E  W  Y  R  U	H	m	2	Correct	751	S
29	2	1	10	E  W  Y  R  U	H	h	2	Correct	715	S
29	2	1	11	E  W  Y  R  U	H	k	2	Correct	576	S
29	2	1	12	E  W  Y  R  U	H	e	1	Correct	469	S
29	2	1	13	E  W  Y  R  U	H	n	2	Correct	785	S
29	2	1	14	E  W  Y  R  U	H	n	2	Correct	621	S
29	2	1	15	E  W  Y  R  U	H	w	1	Correct	506	S
29	2	1	16	E  W  Y  R  U	H	a	2	Correct	639	S
29	2	1	17	E  W  Y  R  U	H	a	2	Correct	627	S
29	2	1	18	E  W  Y  R  U	H	d	2	Correct	671	S
29	2	1	19	E  W  Y  R  U	H	r	0	Miss	0	S
29	2	1	20	E  W  Y  R  U	H	j	2	Correct	680	S
29	2	1	21	E  W  Y  R  U	H	t	2	Correct	628	S
29	2	1	22	E  W  Y  R  U	H	a	2	Correct	576	S
29	2	1	23	E  W  Y  R  U	H	m	2	Correct	781	S
29	2	1	24	E  W  Y  R  U	H	f	2	Correct	618	S
29	2	1	25	E  W  Y  R  U	H	d	0	Miss	0	S
29	2	2	1	M	L	u	2	Correct	602	S
29	2	2	2	M	L	y	2	Correct	486	S
29	2	2	3	M	L	q	2	Correct	419	S
29	2	2	4	M	L	m	1	Correct	344	S
29	2	2	5	M	L	k	2	Correct	492	S
29	2	2	6	M	L	k	2	Correct	408	S
29	2	2	7	M	L	m	1	Correct	477	S
29	2	2	8	M	L	u	2	Correct	529	S
29	2	2	9	M	L	m	1	Correct	494	S
29	2	2	10	M	L	u	2	Correct	419	S
29	2	2	11	M	L	m	1	Correct	375	S
29	2	2	12	M	L	m	1	Correct	404	S
29	2	2	13	M	L	m	1	Correct	449	S
29	2	2	14	M	L	k	2	Correct	413	S
29	2	2	15	M	L	d	1	Incorrect	506	S
29	2	2	16	M	L	n	2	Correct	767	S
29	2	2	17	M	L	b	2	Correct	675	S
29	2	2	18	M	L	r	2	Correct	535	S
29	2	2	19	M	L	d	2	Correct	603	S
29	2	2	20	M	L	e	2	Correct	432	S
29	2	2	21	M	L	m	1	Correct	428	S
29	2	2	22	M	L	m	1	Correct	465	S
29	2	2	23	M	L	k	2	Correct	550	S
29	2	2	24	M	L	h	2	Correct	458	S
29	2	2	25	M	L	f	2	Correct	438	S
29	2	3	1	G  D  A	M	y	2	Correct	496	S
29	2	3	2	G  D  A	M	m	2	Correct	508	S
29	2	3	3	G  D  A	M	t	2	Correct	448	S
29	2	3	4	G  D  A	M	e	2	Correct	501	S
29	2	3	5	G  D  A	M	h	2	Correct	482	S
29	2	3	6	G  D  A	M	d	2	Incorrect	886	S
29	2	3	7	G  D  A	M	r	2	Correct	947	S
29	2	3	8	G  D  A	M	a	1	Correct	791	S
29	2	3	9	G  D  A	M	a	1	Correct	612	S
29	2	3	10	G  D  A	M	f	2	Correct	473	S
29	2	3	11	G  D  A	M	q	2	Correct	525	S
29	2	3	12	G  D  A	M	a	1	Correct	577	S
29	2	3	13	G  D  A	M	a	1	Correct	613	S
29	2	3	14	G  D  A	M	e	2	Correct	753	S
29	2	3	15	G  D  A	M	n	2	Correct	598	S
29	2	3	16	G  D  A	M	r	2	Correct	755	S
29	2	3	17	G  D  A	M	a	1	Correct	671	S
29	2	3	18	G  D  A	M	b	2	Correct	628	S
29	2	3	19	G  D  A	M	r	2	Correct	689	S
29	2	3	20	G  D  A	M	a	1	Correct	508	S
29	2	3	21	G  D  A	M	g	1	Correct	505	S
29	2	3	22	G  D  A	M	u	2	Correct	565	S
29	2	3	23	G  D  A	M	r	2	Correct	682	S
29	2	3	24	G  D  A	M	n	2	Correct	606	S
29	2	3	25	G  D  A	M	f	2	Correct	762	S
29	2	4	1	E	L	w	2	Correct	541	S
29	2	4	2	E	L	h	2	Correct	561	S
29	2	4	3	E	L	e	1	Correct	397	S
29	2	4	4	E	L	f	2	Correct	537	S
29	2	4	5	E	L	r	2	Correct	558	S
29	2	4	6	E	L	e	1	Correct	466	S
29	2	4	7	E	L	k	2	Correct	575	S
29	2	4	8	E	L	q	2	Correct	483	S
29	2	4	9	E	L	e	1	Correct	415	S
29	2	4	10	E	L	e	1	Correct	436	S
29	2	4	11	E	L	h	2	Correct	465	S
29	2	4	12	E	L	a	2	Correct	437	S
29	2	4	13	E	L	e	1	Correct	402	S
29	2	4	14	E	L	a	2	Correct	431	S
29	2	4	15	E	L	e	1	Correct	443	S
29	2	4	16	E	L	d	2	Correct	472	S
29	2	4	17	E	L	f	2	Correct	541	S
29	2	4	18	E	L	q	2	Correct	457	S
29	2	4	19	E	L	u	2	Correct	429	S
29	2	4	20	E	L	f	2	Correct	474	S
29	2	4	21	E	L	a	2	Correct	430	S
29	2	4	22	E	L	k	2	Correct	467	S
29	2	4	23	E	L	r	2	Correct	424	S
29	2	4	24	E	L	q	2	Correct	556	S
29	2	4	25	E	L	e	1	Correct	369	S
29	2	5	1	R  M  G  F  K	H	g	1	Correct	972	S
29	2	5	2	R  M  G  F  K	H	g	1	Correct	481	S
29	2	5	3	R  M  G  F  K	H	q	2	Correct	566	S
29	2	5	4	R  M  G  F  K	H	u	2	Correct	778	S
29	2	5	5	R  M  G  F  K	H	w	2	Correct	703	S
29	2	5	6	R  M  G  F  K	H	u	2	Correct	731	S
29	2	5	7	R  M  G  F  K	H	d	2	Correct	784	S
29	2	5	8	R  M  G  F  K	H	q	2	Correct	772	S
29	2	5	9	R  M  G  F  K	H	h	2	Correct	841	S
29	2	5	10	R  M  G  F  K	H	u	2	Correct	749	S
29	2	5	11	R  M  G  F  K	H	b	2	Correct	786	S
29	2	5	12	R  M  G  F  K	H	a	2	Correct	895	S
29	2	5	13	R  M  G  F  K	H	g	1	Correct	827	S
29	2	5	14	R  M  G  F  K	H	h	2	Correct	752	S
29	2	5	15	R  M  G  F  K	H	b	2	Correct	637	S
29	2	5	16	R  M  G  F  K	H	e	2	Correct	761	S
29	2	5	17	R  M  G  F  K	H	r	1	Correct	582	S
29	2	5	18	R  M  G  F  K	H	w	2	Correct	531	S
29	2	5	19	R  M  G  F  K	H	u	2	Correct	647	S
29	2	5	20	R  M  G  F  K	H	y	2	Correct	667	S
29	2	5	21	R  M  G  F  K	H	y	2	Correct	607	S
29	2	5	22	R  M  G  F  K	H	d	2	Correct	788	S
29	2	5	23	R  M  G  F  K	H	k	2	Incorrect	832	S
29	2	5	24	R  M  G  F  K	H	g	1	Correct	581	S
29	2	5	25	R  M  G  F  K	H	g	1	Correct	482	S
29	2	6	1	B  H  M	M	w	2	Correct	524	S
29	2	6	2	B  H  M	M	y	2	Correct	441	S
29	2	6	3	B  H  M	M	w	2	Correct	662	S
29	2	6	4	B  H  M	M	f	2	Correct	474	S
29	2	6	5	B  H  M	M	h	1	Correct	479	S
29	2	6	6	B  H  M	M	u	2	Correct	540	S
29	2	6	7	B  H  M	M	j	2	Correct	464	S
29	2	6	8	B  H  M	M	e	2	Correct	557	S
29	2	6	9	B  H  M	M	b	1	Correct	369	S
29	2	6	10	B  H  M	M	t	2	Correct	438	S
29	2	6	11	B  H  M	M	h	1	Correct	505	S
29	2	6	12	B  H  M	M	h	1	Correct	502	S
29	2	6	13	B  H  M	M	b	1	Correct	618	S
29	2	6	14	B  H  M	M	e	2	Correct	607	S
29	2	6	15	B  H  M	M	q	2	Correct	603	S
29	2	6	16	B  H  M	M	q	2	Correct	480	S
29	2	6	17	B  H  M	M	g	1	Incorrect	708	S
29	2	6	18	B  H  M	M	a	2	Correct	776	S
29	2	6	19	B  H  M	M	g	2	Correct	885	S
29	2	6	20	B  H  M	M	j	2	Correct	761	S
29	2	6	21	B  H  M	M	h	1	Correct	469	S
29	2	6	22	B  H  M	M	b	1	Correct	553	S
29	2	6	23	B  H  M	M	b	1	Correct	462	S
29	2	6	24	B  H  M	M	h	1	Correct	482	S
29	2	6	25	B  H  M	M	f	2	Correct	462	S
31	1	1	1	F	L	t	0	Miss	0	A
31	1	1	2	F	L	f	0	Miss	0	A
31	1	1	3	F	L	f	1	Correct	589	A
31	1	1	4	F	L	f	0	Miss	0	A
31	1	1	5	F	L	f	1	Correct	486	A
31	1	1	6	F	L	f	1	Correct	275	A
31	1	1	7	F	L	h	2	Correct	792	A
31	1	1	8	F	L	j	2	Correct	852	A
31	1	1	9	F	L	w	0	Miss	0	A
31	1	1	10	F	L	n	0	Miss	0	A
31	1	1	11	F	L	r	2	Correct	801	A
31	1	1	12	F	L	f	1	Correct	542	A
31	1	1	13	F	L	j	2	Correct	586	A
31	1	1	14	F	L	j	2	Correct	447	A
31	1	1	15	F	L	g	2	Correct	539	A
31	1	1	16	F	L	f	1	Correct	544	A
31	1	1	17	F	L	d	2	Correct	453	A
31	1	1	18	F	L	f	1	Correct	577	A
31	1	1	19	F	L	e	2	Correct	614	A
31	1	1	20	F	L	f	1	Correct	498	A
31	1	1	21	F	L	a	2	Correct	679	A
31	1	1	22	F	L	f	1	Correct	555	A
31	1	1	23	F	L	g	2	Correct	416	A
31	1	1	24	F	L	u	2	Correct	564	A
31	1	1	25	F	L	a	2	Correct	673	A
31	1	2	1	A  N  W  Y  M	H	d	2	Correct	604	A
31	1	2	2	A  N  W  Y  M	H	n	1	Correct	496	A
31	1	2	3	A  N  W  Y  M	H	d	2	Correct	476	A
31	1	2	4	A  N  W  Y  M	H	y	1	Correct	513	A
31	1	2	5	A  N  W  Y  M	H	u	2	Correct	509	A
31	1	2	6	A  N  W  Y  M	H	j	2	Correct	506	A
31	1	2	7	A  N  W  Y  M	H	w	2	Incorrect	718	A
31	1	2	8	A  N  W  Y  M	H	t	2	Correct	514	A
31	1	2	9	A  N  W  Y  M	H	j	2	Correct	567	A
31	1	2	10	A  N  W  Y  M	H	r	2	Correct	411	A
31	1	2	11	A  N  W  Y  M	H	n	1	Correct	504	A
31	1	2	12	A  N  W  Y  M	H	r	2	Correct	917	A
31	1	2	13	A  N  W  Y  M	H	q	2	Correct	705	A
31	1	2	14	A  N  W  Y  M	H	u	2	Correct	694	A
31	1	2	15	A  N  W  Y  M	H	e	2	Correct	507	A
31	1	2	16	A  N  W  Y  M	H	n	1	Correct	423	A
31	1	2	17	A  N  W  Y  M	H	k	2	Correct	555	A
31	1	2	18	A  N  W  Y  M	H	w	1	Correct	704	A
31	1	2	19	A  N  W  Y  M	H	h	2	Correct	645	A
31	1	2	20	A  N  W  Y  M	H	m	1	Correct	544	A
31	1	2	21	A  N  W  Y  M	H	j	2	Correct	485	A
31	1	2	22	A  N  W  Y  M	H	r	2	Correct	506	A
31	1	2	23	A  N  W  Y  M	H	y	1	Correct	862	A
31	1	2	24	A  N  W  Y  M	H	h	2	Correct	530	A
31	1	2	25	A  N  W  Y  M	H	h	2	Correct	527	A
31	1	3	1	Q  G  F	M	f	1	Correct	538	A
31	1	3	2	Q  G  F	M	q	1	Correct	758	A
31	1	3	3	Q  G  F	M	g	1	Correct	571	A
31	1	3	4	Q  G  F	M	b	2	Correct	528	A
31	1	3	5	Q  G  F	M	j	2	Correct	524	A
31	1	3	6	Q  G  F	M	f	0	Miss	0	A
31	1	3	7	Q  G  F	M	d	2	Correct	526	A
31	1	3	8	Q  G  F	M	q	1	Correct	442	A
31	1	3	9	Q  G  F	M	y	2	Correct	583	A
31	1	3	10	Q  G  F	M	q	1	Correct	483	A
31	1	3	11	Q  G  F	M	a	2	Correct	535	A
31	1	3	12	Q  G  F	M	j	2	Correct	563	A
31	1	3	13	Q  G  F	M	b	2	Correct	504	A
31	1	3	14	Q  G  F	M	m	2	Correct	701	A
31	1	3	15	Q  G  F	M	a	2	Correct	537	A
31	1	3	16	Q  G  F	M	w	2	Correct	606	A
31	1	3	17	Q  G  F	M	w	2	Correct	491	A
31	1	3	18	Q  G  F	M	q	1	Correct	439	A
31	1	3	19	Q  G  F	M	q	1	Correct	436	A
31	1	3	20	Q  G  F	M	g	2	Incorrect	537	A
31	1	3	21	Q  G  F	M	j	2	Correct	581	A
31	1	3	22	Q  G  F	M	a	2	Correct	578	A
31	1	3	23	Q  G  F	M	w	2	Correct	366	A
31	1	3	24	Q  G  F	M	h	2	Correct	475	A
31	1	3	25	Q  G  F	M	k	2	Correct	552	A
31	1	4	1	F  W  K  H  B	H	f	1	Correct	491	A
31	1	4	2	F  W  K  H  B	H	e	2	Correct	536	A
31	1	4	3	F  W  K  H  B	H	t	2	Correct	676	A
31	1	4	4	F  W  K  H  B	H	b	0	Miss	0	A
31	1	4	5	F  W  K  H  B	H	e	2	Correct	774	A
31	1	4	6	F  W  K  H  B	H	u	2	Correct	594	A
31	1	4	7	F  W  K  H  B	H	t	2	Correct	695	A
31	1	4	8	F  W  K  H  B	H	q	2	Correct	812	A
31	1	4	9	F  W  K  H  B	H	h	1	Correct	696	A
31	1	4	10	F  W  K  H  B	H	k	1	Correct	676	A
31	1	4	11	F  W  K  H  B	H	a	1	Incorrect	784	A
31	1	4	12	F  W  K  H  B	H	u	2	Correct	588	A
31	1	4	13	F  W  K  H  B	H	u	2	Correct	601	A
31	1	4	14	F  W  K  H  B	H	f	1	Correct	581	A
31	1	4	15	F  W  K  H  B	H	m	2	Correct	610	A
31	1	4	16	F  W  K  H  B	H	f	1	Correct	511	A
31	1	4	17	F  W  K  H  B	H	a	2	Correct	659	A
31	1	4	18	F  W  K  H  B	H	f	1	Correct	552	A
31	1	4	19	F  W  K  H  B	H	m	2	Correct	565	A
31	1	4	20	F  W  K  H  B	H	t	2	Correct	665	A
31	1	4	21	F  W  K  H  B	H	k	1	Correct	686	A
31	1	4	22	F  W  K  H  B	H	m	2	Correct	587	A
31	1	4	23	F  W  K  H  B	H	q	1	Incorrect	535	A
31	1	4	24	F  W  K  H  B	H	u	2	Correct	628	A
31	1	4	25	F  W  K  H  B	H	m	2	Correct	625	A
31	1	5	1	A  N  D	M	u	2	Correct	571	A
31	1	5	2	A  N  D	M	t	2	Correct	464	A
31	1	5	3	A  N  D	M	j	2	Correct	421	A
31	1	5	4	A  N  D	M	d	2	Incorrect	409	A
31	1	5	5	A  N  D	M	w	2	Correct	525	A
31	1	5	6	A  N  D	M	j	2	Correct	498	A
31	1	5	7	A  N  D	M	q	2	Correct	630	A
31	1	5	8	A  N  D	M	d	1	Correct	875	A
31	1	5	9	A  N  D	M	f	2	Correct	544	A
31	1	5	10	A  N  D	M	n	1	Correct	628	A
31	1	5	11	A  N  D	M	r	2	Correct	448	A
31	1	5	12	A  N  D	M	e	2	Correct	500	A
31	1	5	13	A  N  D	M	b	2	Correct	488	A
31	1	5	14	A  N  D	M	a	1	Correct	501	A
31	1	5	15	A  N  D	M	n	1	Correct	465	A
31	1	5	16	A  N  D	M	d	1	Correct	413	A
31	1	5	17	A  N  D	M	n	1	Correct	498	A
31	1	5	18	A  N  D	M	n	1	Correct	471	A
31	1	5	19	A  N  D	M	e	2	Correct	523	A
31	1	5	20	A  N  D	M	m	2	Correct	488	A
31	1	5	21	A  N  D	M	y	2	Correct	629	A
31	1	5	22	A  N  D	M	w	2	Correct	529	A
31	1	5	23	A  N  D	M	r	2	Correct	526	A
31	1	5	24	A  N  D	M	h	2	Correct	523	A
31	1	5	25	A  N  D	M	d	1	Correct	550	A
31	1	6	1	A	L	j	2	Correct	649	A
31	1	6	2	A	L	r	2	Correct	398	A
31	1	6	3	A	L	n	2	Correct	858	A
31	1	6	4	A	L	a	1	Correct	518	A
31	1	6	5	A	L	t	2	Correct	410	A
31	1	6	6	A	L	y	2	Correct	423	A
31	1	6	7	A	L	g	2	Correct	396	A
31	1	6	8	A	L	j	2	Correct	288	A
31	1	6	9	A	L	y	2	Correct	357	A
31	1	6	10	A	L	y	2	Correct	394	A
31	1	6	11	A	L	a	1	Correct	414	A
31	1	6	12	A	L	g	2	Correct	338	A
31	1	6	13	A	L	a	1	Correct	495	A
31	1	6	14	A	L	t	2	Correct	443	A
31	1	6	15	A	L	a	1	Correct	399	A
31	1	6	16	A	L	a	1	Correct	420	A
31	1	6	17	A	L	q	2	Correct	425	A
31	1	6	18	A	L	a	1	Correct	365	A
31	1	6	19	A	L	a	1	Correct	474	A
31	1	6	20	A	L	j	2	Correct	423	A
31	1	6	21	A	L	u	2	Correct	451	A
31	1	6	22	A	L	a	1	Correct	448	A
31	1	6	23	A	L	d	2	Correct	333	A
31	1	6	24	A	L	q	2	Correct	369	A
31	1	6	25	A	L	h	2	Correct	422	A
31	2	1	1	K  A  Q  Y  U	H	d	2	Correct	782	S
31	2	1	2	K  A  Q  Y  U	H	a	1	Correct	794	S
31	2	1	3	K  A  Q  Y  U	H	k	1	Correct	630	S
31	2	1	4	K  A  Q  Y  U	H	a	1	Correct	611	S
31	2	1	5	K  A  Q  Y  U	H	k	1	Correct	591	S
31	2	1	6	K  A  Q  Y  U	H	f	2	Correct	564	S
31	2	1	7	K  A  Q  Y  U	H	t	2	Correct	569	S
31	2	1	8	K  A  Q  Y  U	H	m	2	Correct	549	S
31	2	1	9	K  A  Q  Y  U	H	w	0	Miss	0	S
31	2	1	10	K  A  Q  Y  U	H	j	2	Correct	646	S
